filename,x,y,width,height,class
img1069.jpg,323,147,111,111,gap
img107.jpg,301,24,103,103,gap
img107.jpg,174,114,86,91,gap
img1070.jpg,338,61,111,112,gap
img1070.jpg,228,82,107,125,gap
img1071.jpg,235,23,96,93,gap
img1071.jpg,327,150,69,91,gap
img1072.jpg,311,81,115,114,gap
img1072.jpg,186,72,85,102,gap
img1073.jpg,216,104,68,121,gap
img1073.jpg,289,36,106,86,gap
img1074.jpg,405,149,101,104,gap
img1074.jpg,303,76,84,109,gap
img1075.jpg,423,42,102,101,gap
img1075.jpg,213,14,105,103,gap
img1076.jpg,161,99,155,83,gap
img1076.jpg,359,53,101,101,gap
img1077.jpg,420,141,114,62,gap
img1077.jpg,378,21,108,100,gap
img1078.jpg,185,39,94,111,gap
img1078.jpg,431,12,76,76,gap
img1079.jpg,226,74,141,140,gap
img1079.jpg,395,144,82,78,gap
img108.jpg,240,102,134,121,gap
img108.jpg,434,24,62,124,gap
img1080.jpg,415,71,111,108,gap
img1080.jpg,198,55,114,94,gap
img1081.jpg,430,72,112,93,gap
img1081.jpg,168,80,118,119,gap
img1082.jpg,233,73,144,131,gap
img1082.jpg,410,18,81,106,gap
img1083.jpg,181,27,140,71,gap
img1083.jpg,233,131,113,126,gap
img1084.jpg,362,182,84,89,gap
img1084.jpg,424,40,86,98,gap
img1085.jpg,209,162,85,95,gap
img1085.jpg,368,106,127,129,gap
img1086.jpg,453,66,82,86,gap
img1086.jpg,405,165,94,106,gap
img1087.jpg,429,21,109,102,gap
img1087.jpg,205,97,58,123,gap
img1088.jpg,185,59,129,85,gap
img1088.jpg,362,125,103,103,gap
img1089.jpg,387,173,113,100,gap
img1089.jpg,356,22,96,81,gap
img109.jpg,299,42,106,86,gap
img109.jpg,154,70,117,117,gap
img1090.jpg,407,132,102,90,gap
img1090.jpg,174,137,86,109,gap
img1091.jpg,417,59,98,86,gap
img1091.jpg,235,23,108,133,gap
img1092.jpg,199,131,88,87,gap
img1092.jpg,435,15,112,112,gap
img1093.jpg,250,13,80,86,gap
img1093.jpg,299,150,102,102,gap
img1094.jpg,283,154,90,70,gap
img1094.jpg,405,173,94,72,gap
img1095.jpg,155,52,126,112,gap
img1095.jpg,320,85,87,93,gap
img1096.jpg,315,64,96,96,gap
img1096.jpg,416,75,68,109,gap
img1097.jpg,162,147,127,106,gap
img1097.jpg,311,116,143,117,gap
img1098.jpg,285,17,117,117,gap
img1098.jpg,392,176,93,95,gap
img1099.jpg,158,44,109,102,gap
img1099.jpg,403,54,91,107,gap
img11.jpg,264,106,106,78,gap
img11.jpg,419,79,112,120,gap
img110.jpg,161,89,86,86,gap
img110.jpg,341,165,106,71,gap
img1100.jpg,359,120,107,107,gap
img1100.jpg,187,108,136,84,gap
img1101.jpg,254,117,109,55,gap
img1101.jpg,368,94,83,94,gap
img1102.jpg,290,60,83,94,gap
img1102.jpg,420,69,91,90,gap
img1103.jpg,461,139,85,91,gap
img1103.jpg,381,47,66,129,gap
img1104.jpg,418,68,120,138,gap
img1104.jpg,315,23,95,132,gap
img1105.jpg,383,36,133,133,gap
img1105.jpg,238,117,88,87,gap
img1106.jpg,163,53,88,87,gap
img1106.jpg,293,138,95,79,gap
img1107.jpg,242,172,75,98,gap
img1107.jpg,433,63,86,86,gap
img1108.jpg,415,177,129,73,gap
img1108.jpg,264,52,134,125,gap
img1109.jpg,386,29,85,114,gap
img1109.jpg,247,112,104,105,gap
img111.jpg,152,41,86,76,gap
img111.jpg,369,161,102,104,gap
img1110.jpg,253,24,108,144,gap
img1110.jpg,363,15,153,152,gap
img1111.jpg,276,151,90,110,gap
img1111.jpg,197,39,107,104,gap
img1112.jpg,241,185,92,89,gap
img1112.jpg,222,24,141,140,gap
img1113.jpg,426,142,117,117,gap
img1113.jpg,326,157,97,87,gap
img1114.jpg,330,160,96,114,gap
img1114.jpg,218,137,93,103,gap
img1115.jpg,175,172,101,100,gap
img1115.jpg,301,156,120,96,gap
img1116.jpg,166,79,106,106,gap
img1116.jpg,364,144,142,128,gap
img1117.jpg,383,141,125,131,gap
img1117.jpg,175,144,105,104,gap
img1118.jpg,410,148,95,107,gap
img1118.jpg,325,33,117,82,gap
img1119.jpg,150,77,110,97,gap
img1119.jpg,352,85,114,115,gap
img112.jpg,445,116,99,110,gap
img112.jpg,183,51,93,92,gap
img1120.jpg,448,43,86,86,gap
img1120.jpg,201,95,97,99,gap
img1121.jpg,206,161,80,93,gap
img1121.jpg,292,121,127,98,gap
img1122.jpg,398,57,75,113,gap
img1122.jpg,194,21,129,149,gap
img1123.jpg,401,40,107,84,gap
img1123.jpg,176,121,111,112,gap
img1124.jpg,191,178,129,94,gap
img1124.jpg,204,60,76,86,gap
img1125.jpg,350,73,113,106,gap
img1125.jpg,225,140,94,94,gap
img1126.jpg,204,37,105,104,gap
img1126.jpg,406,157,108,87,gap
img1127.jpg,282,61,105,101,gap
img1127.jpg,399,113,126,124,gap
img1128.jpg,164,181,102,90,gap
img1128.jpg,308,76,99,121,gap
img1129.jpg,211,154,127,91,gap
img1129.jpg,388,107,108,108,gap
img113.jpg,182,114,99,98,gap
img113.jpg,309,59,123,110,gap
img1130.jpg,165,169,133,95,gap
img1130.jpg,420,42,127,126,gap
img1131.jpg,273,32,82,99,gap
img1131.jpg,369,60,133,133,gap
img1132.jpg,361,62,129,138,gap
img1132.jpg,155,163,110,94,gap
img1133.jpg,204,63,93,92,gap
img1133.jpg,298,41,117,117,gap
img1134.jpg,245,112,86,96,gap
img1134.jpg,361,44,154,112,gap
img1135.jpg,432,18,115,115,gap
img1135.jpg,312,11,86,66,gap
img1136.jpg,202,46,52,118,gap
img1136.jpg,327,29,113,98,gap
img1137.jpg,406,136,98,87,gap
img1137.jpg,162,126,107,92,gap
img1138.jpg,170,92,105,104,gap
img1138.jpg,284,156,92,92,gap
img1139.jpg,390,33,115,106,gap
img1139.jpg,314,171,91,91,gap
img114.jpg,433,94,89,88,gap
img114.jpg,175,80,127,127,gap
img1140.jpg,197,115,117,116,gap
img1140.jpg,325,108,111,125,gap
img1141.jpg,383,89,115,132,gap
img1141.jpg,249,25,107,107,gap
img1142.jpg,153,150,100,100,gap
img1142.jpg,186,30,95,109,gap
img1143.jpg,153,38,117,116,gap
img1143.jpg,353,101,91,94,gap
img1144.jpg,413,76,124,133,gap
img1144.jpg,229,81,102,123,gap
img1145.jpg,431,15,107,109,gap
img1145.jpg,274,63,112,114,gap
img1146.jpg,166,186,86,86,gap
img1146.jpg,393,116,100,149,gap
img1147.jpg,296,207,86,66,gap
img1147.jpg,312,11,105,107,gap
img1148.jpg,385,39,110,91,gap
img1148.jpg,150,50,144,142,gap
img1149.jpg,187,176,132,93,gap
img1149.jpg,344,11,124,97,gap
img115.jpg,164,107,91,100,gap
img115.jpg,298,127,94,83,gap
img1150.jpg,342,27,113,112,gap
img1150.jpg,242,67,80,80,gap
img1151.jpg,329,47,121,121,gap
img1151.jpg,157,58,92,86,gap
img1152.jpg,221,142,103,90,gap
img1152.jpg,424,131,110,110,gap
img1153.jpg,366,51,117,93,gap
img1153.jpg,206,72,93,130,gap
img1154.jpg,190,39,127,128,gap
img1154.jpg,319,96,141,120,gap
img1155.jpg,171,16,86,86,gap
img1155.jpg,326,73,138,139,gap
img1156.jpg,182,101,122,122,gap
img1156.jpg,408,41,71,110,gap
img1157.jpg,154,181,103,86,gap
img1157.jpg,392,20,95,95,gap
img1158.jpg,163,37,93,92,gap
img1158.jpg,361,150,87,95,gap
img1159.jpg,262,95,86,86,gap
img1159.jpg,438,117,88,99,gap
img116.jpg,282,26,95,107,gap
img116.jpg,389,103,125,131,gap
img1160.jpg,391,115,86,86,gap
img1160.jpg,190,22,113,102,gap
img1161.jpg,402,14,118,112,gap
img1161.jpg,204,51,112,86,gap
img1162.jpg,233,31,108,109,gap
img1162.jpg,365,45,115,68,gap
img1163.jpg,258,41,95,125,gap
img1163.jpg,392,150,86,66,gap
img1164.jpg,264,155,102,100,gap
img1164.jpg,181,49,97,96,gap
img1165.jpg,278,28,102,112,gap
img1165.jpg,194,32,75,110,gap
img1166.jpg,249,25,110,109,gap
img1166.jpg,428,39,96,107,gap
img1167.jpg,309,37,98,124,gap
img1167.jpg,182,106,110,134,gap
img1168.jpg,227,140,107,109,gap
img1168.jpg,204,43,105,88,gap
img1169.jpg,155,39,95,94,gap
img1169.jpg,172,173,90,92,gap
img117.jpg,363,34,160,160,gap
img117.jpg,442,197,89,58,gap
img1170.jpg,277,90,108,125,gap
img1170.jpg,170,28,104,84,gap
img1171.jpg,324,88,128,128,gap
img1171.jpg,170,108,87,78,gap
img1172.jpg,313,17,117,117,gap
img1172.jpg,152,157,95,94,gap
img1173.jpg,260,127,128,109,gap
img1173.jpg,445,104,79,80,gap
img1174.jpg,412,106,88,85,gap
img1174.jpg,244,158,116,114,gap
img1175.jpg,441,142,103,98,gap
img1175.jpg,259,142,86,132,gap
img1176.jpg,305,90,91,81,gap
img1176.jpg,413,19,97,74,gap
img1177.jpg,206,154,110,110,gap
img1177.jpg,351,86,92,92,gap
img1178.jpg,398,119,106,94,gap
img1178.jpg,161,124,126,126,gap
img1179.jpg,255,38,86,86,gap
img1179.jpg,395,179,108,88,gap
img118.jpg,231,142,76,84,gap
img118.jpg,387,85,103,106,gap
img1180.jpg,252,151,97,93,gap
img1180.jpg,416,181,91,91,gap
img1181.jpg,150,64,103,102,gap
img1181.jpg,379,65,101,101,gap
img1182.jpg,220,55,86,86,gap
img1182.jpg,442,107,78,87,gap
img1183.jpg,451,159,94,96,gap
img1183.jpg,166,40,140,100,gap
img1184.jpg,443,75,52,86,gap
img1184.jpg,252,16,82,82,gap
img1185.jpg,372,12,134,169,gap
img1185.jpg,156,101,123,124,gap
img1186.jpg,440,159,82,111,gap
img1186.jpg,404,50,59,101,gap
img1187.jpg,421,48,124,121,gap
img1187.jpg,163,139,101,114,gap
img1188.jpg,207,35,111,112,gap
img1188.jpg,424,83,112,106,gap
img1189.jpg,361,168,127,98,gap
img1189.jpg,237,32,143,95,gap
img119.jpg,302,155,92,86,gap
img119.jpg,328,48,84,79,gap
img1190.jpg,197,126,151,147,gap
img1190.jpg,192,12,113,113,gap
img1191.jpg,370,163,114,94,gap
img1191.jpg,406,11,101,91,gap
img1192.jpg,279,86,122,105,gap
img1192.jpg,410,139,90,126,gap
img1193.jpg,168,25,93,113,gap
img1193.jpg,411,10,105,101,gap
img1194.jpg,215,91,88,99,gap
img1194.jpg,422,112,99,101,gap
img1195.jpg,326,51,90,89,gap
img1195.jpg,210,18,112,118,gap
img1196.jpg,373,126,109,83,gap
img1196.jpg,204,153,81,97,gap
img1197.jpg,389,83,82,88,gap
img1197.jpg,181,48,95,94,gap
img1198.jpg,211,103,110,110,gap
img1198.jpg,387,62,97,95,gap
img1199.jpg,437,54,97,99,gap
img1199.jpg,233,55,98,81,gap
img12.jpg,155,123,112,119,gap
img12.jpg,439,63,86,87,gap
img120.jpg,157,86,113,111,gap
img120.jpg,333,121,112,120,gap
img1200.jpg,332,81,102,110,gap
img1200.jpg,157,76,124,103,gap
img1201.jpg,207,88,102,104,gap
img1201.jpg,383,81,102,102,gap
img1202.jpg,207,13,115,100,gap
img1202.jpg,352,42,100,91,gap
img1203.jpg,284,26,129,97,gap
img1203.jpg,459,154,82,99,gap
img1204.jpg,156,160,111,111,gap
img1204.jpg,316,134,94,128,gap
img1205.jpg,192,110,141,140,gap
img1205.jpg,413,117,81,101,gap
img1206.jpg,373,164,95,90,gap
img1206.jpg,332,27,105,124,gap
img1207.jpg,362,12,101,81,gap
img1207.jpg,367,128,97,93,gap
img1208.jpg,159,17,122,96,gap
img1208.jpg,320,49,86,86,gap
img1209.jpg,164,67,63,109,gap
img1209.jpg,401,14,119,119,gap
img121.jpg,350,51,102,104,gap
img121.jpg,202,94,127,117,gap
img1210.jpg,279,172,103,59,gap
img1210.jpg,417,64,114,114,gap
img1211.jpg,169,37,119,132,gap
img1211.jpg,376,168,88,75,gap
img1212.jpg,334,66,75,110,gap
img1212.jpg,199,27,102,90,gap
img1213.jpg,216,40,96,91,gap
img1213.jpg,315,69,95,94,gap
img1214.jpg,216,43,105,124,gap
img1214.jpg,335,116,85,118,gap
img1215.jpg,283,189,106,76,gap
img1215.jpg,243,29,96,86,gap
img1216.jpg,388,96,88,107,gap
img1216.jpg,159,166,103,93,gap
img1217.jpg,345,110,107,107,gap
img1217.jpg,235,16,86,86,gap
img1218.jpg,434,87,101,92,gap
img1218.jpg,195,70,106,110,gap
img1219.jpg,168,47,66,91,gap
img1219.jpg,235,89,90,102,gap
img122.jpg,432,146,117,113,gap
img122.jpg,214,125,113,112,gap
img1220.jpg,238,23,110,103,gap
img1220.jpg,429,100,92,105,gap
img1221.jpg,442,13,63,115,gap
img1221.jpg,321,126,106,105,gap
img1222.jpg,245,101,113,77,gap
img1222.jpg,422,52,86,109,gap
img1223.jpg,424,151,104,102,gap
img1223.jpg,393,31,108,103,gap
img1224.jpg,376,103,115,115,gap
img1224.jpg,198,101,102,102,gap
img1225.jpg,351,166,92,93,gap
img1225.jpg,155,22,87,109,gap
img1226.jpg,167,86,120,120,gap
img1226.jpg,350,145,116,117,gap
img1227.jpg,369,123,90,90,gap
img1227.jpg,328,25,127,87,gap
img1228.jpg,383,55,111,112,gap
img1228.jpg,273,151,66,82,gap
img1229.jpg,174,56,92,93,gap
img1229.jpg,185,153,107,108,gap
img123.jpg,193,34,82,107,gap
img123.jpg,291,121,114,114,gap
img1230.jpg,229,150,108,107,gap
img1230.jpg,300,17,104,56,gap
img1231.jpg,438,34,102,104,gap
img1231.jpg,203,12,102,123,gap
img1232.jpg,165,60,115,113,gap
img1232.jpg,290,73,111,110,gap
img1233.jpg,165,28,115,122,gap
img1233.jpg,392,78,96,86,gap
img1234.jpg,189,155,104,110,gap
img1234.jpg,405,87,102,88,gap
img1235.jpg,262,143,123,123,gap
img1235.jpg,420,11,127,127,gap
img1236.jpg,441,156,107,107,gap
img1236.jpg,400,12,86,76,gap
img1237.jpg,296,80,111,111,gap
img1237.jpg,424,58,91,110,gap
img1238.jpg,287,18,109,110,gap
img1238.jpg,251,157,101,95,gap
img1239.jpg,297,141,101,100,gap
img1239.jpg,198,36,97,109,gap
img124.jpg,317,45,109,110,gap
img124.jpg,175,180,106,94,gap
img1240.jpg,240,27,125,128,gap
img1240.jpg,442,15,77,77,gap
img1241.jpg,357,72,112,106,gap
img1241.jpg,150,56,97,92,gap
img1242.jpg,239,25,92,99,gap
img1242.jpg,188,133,74,88,gap
img1243.jpg,446,15,101,94,gap
img1243.jpg,359,86,85,81,gap
img1244.jpg,287,159,115,113,gap
img1244.jpg,420,79,98,97,gap
img1245.jpg,427,36,90,56,gap
img1245.jpg,239,52,112,101,gap
img1246.jpg,438,133,110,110,gap
img1246.jpg,212,117,155,63,gap
img1247.jpg,425,130,100,122,gap
img1247.jpg,166,45,115,63,gap
img1248.jpg,397,23,96,96,gap
img1248.jpg,384,183,121,62,gap
img1249.jpg,443,117,95,95,gap
img1249.jpg,235,192,127,62,gap
img125.jpg,303,40,105,105,gap
img125.jpg,277,161,108,87,gap
img1250.jpg,271,79,86,107,gap
img1250.jpg,389,51,115,118,gap
img1251.jpg,171,138,126,118,gap
img1251.jpg,306,109,87,108,gap
img1252.jpg,178,135,93,93,gap
img1252.jpg,292,54,63,157,gap
img1253.jpg,369,70,96,98,gap
img1253.jpg,164,160,126,105,gap
img1254.jpg,324,80,97,93,gap
img1254.jpg,154,124,113,112,gap
img1255.jpg,190,81,117,116,gap
img1255.jpg,460,18,86,132,gap
img1256.jpg,382,157,114,106,gap
img1256.jpg,159,134,108,119,gap
img1257.jpg,193,160,109,89,gap
img1257.jpg,411,37,100,101,gap
img1258.jpg,325,94,113,116,gap
img1258.jpg,171,40,143,119,gap
img1259.jpg,158,17,85,81,gap
img1259.jpg,389,89,118,85,gap
img126.jpg,421,77,116,106,gap
img126.jpg,193,105,75,93,gap
img1260.jpg,349,87,102,92,gap
img1260.jpg,168,104,125,144,gap
img1261.jpg,183,150,109,116,gap
img1261.jpg,460,93,86,86,gap
img1262.jpg,332,78,99,87,gap
img1262.jpg,160,75,106,107,gap
img1263.jpg,342,78,66,91,gap
img1263.jpg,157,47,160,160,gap
img1264.jpg,373,168,80,93,gap
img1264.jpg,209,72,109,130,gap
img1265.jpg,183,49,91,86,gap
img1265.jpg,308,63,86,116,gap
img1266.jpg,290,82,132,106,gap
img1266.jpg,459,15,88,107,gap
img1267.jpg,260,104,125,122,gap
img1267.jpg,173,102,66,86,gap
img1268.jpg,325,68,141,142,gap
img1268.jpg,158,138,135,132,gap
img1269.jpg,301,16,137,70,gap
img1269.jpg,181,156,108,107,gap
img127.jpg,383,42,146,118,gap
img127.jpg,165,23,102,90,gap
img1270.jpg,204,152,90,101,gap
img1270.jpg,345,156,88,88,gap
img1271.jpg,348,111,106,78,gap
img1271.jpg,261,17,105,92,gap
img1272.jpg,421,158,118,104,gap
img1272.jpg,222,164,86,86,gap
img1273.jpg,160,112,106,105,gap
img1273.jpg,312,27,98,127,gap
img1274.jpg,441,150,86,105,gap
img1274.jpg,255,182,90,89,gap
img1275.jpg,398,38,107,104,gap
img1275.jpg,187,73,110,122,gap
img1276.jpg,159,46,101,104,gap
img1276.jpg,408,54,127,124,gap
img1277.jpg,170,61,97,98,gap
img1277.jpg,359,42,110,107,gap
img1278.jpg,310,77,129,105,gap
img1278.jpg,166,164,93,95,gap
img1279.jpg,152,19,92,99,gap
img1279.jpg,168,146,133,114,gap
img128.jpg,186,47,121,126,gap
img128.jpg,409,45,83,90,gap
img1280.jpg,262,164,107,78,gap
img1280.jpg,417,194,106,76,gap
img1281.jpg,389,144,101,113,gap
img1281.jpg,251,16,110,110,gap
img1282.jpg,291,135,97,98,gap
img1282.jpg,430,93,112,147,gap
img1283.jpg,189,34,115,115,gap
img1283.jpg,381,85,112,86,gap
img1284.jpg,309,53,86,66,gap
img1284.jpg,302,148,116,58,gap
img1285.jpg,400,71,129,103,gap
img1285.jpg,223,36,88,91,gap
img1286.jpg,429,98,96,107,gap
img1286.jpg,275,64,146,107,gap
img1287.jpg,179,87,104,97,gap
img1287.jpg,297,70,76,86,gap
img1288.jpg,337,176,107,81,gap
img1288.jpg,405,18,90,110,gap
img1289.jpg,343,112,89,97,gap
img1289.jpg,183,93,139,140,gap
img129.jpg,215,13,108,109,gap
img129.jpg,360,136,101,110,gap
img1290.jpg,150,24,106,112,gap
img1290.jpg,396,67,114,114,gap
img1291.jpg,158,62,80,104,gap
img1291.jpg,448,69,86,77,gap
img1292.jpg,185,91,82,114,gap
img1292.jpg,433,137,107,107,gap
img1293.jpg,275,99,103,111,gap
img1293.jpg,420,106,101,82,gap
img1294.jpg,328,139,86,86,gap
img1294.jpg,198,32,107,78,gap
img1295.jpg,158,144,103,103,gap
img1295.jpg,340,11,113,122,gap
img1296.jpg,435,95,111,136,gap
img1296.jpg,185,165,86,66,gap
img1297.jpg,237,72,102,104,gap
img1297.jpg,385,47,88,87,gap
img1298.jpg,419,72,103,103,gap
img1298.jpg,169,82,104,102,gap
img1299.jpg,360,54,105,105,gap
img1299.jpg,153,66,97,92,gap
img13.jpg,433,139,97,65,gap
img13.jpg,256,16,104,102,gap
img130.jpg,250,175,99,99,gap
img130.jpg,415,76,119,146,gap
img1300.jpg,329,120,115,115,gap
img1300.jpg,161,136,94,115,gap
img1301.jpg,204,163,110,97,gap
img1301.jpg,284,49,117,108,gap
img1302.jpg,153,46,85,137,gap
img1302.jpg,360,44,120,123,gap
img1303.jpg,272,169,103,88,gap
img1303.jpg,377,67,70,92,gap
img1304.jpg,172,123,104,106,gap
img1304.jpg,331,36,129,129,gap
img1305.jpg,151,81,107,109,gap
img1305.jpg,326,114,99,101,gap
img1306.jpg,266,138,102,92,gap
img1306.jpg,183,98,82,111,gap
img1307.jpg,272,128,95,103,gap
img1307.jpg,355,19,95,86,gap
img1308.jpg,277,103,102,98,gap
img1308.jpg,446,49,86,87,gap
img1309.jpg,436,130,99,93,gap
img1309.jpg,239,37,84,94,gap
img131.jpg,236,160,110,97,gap
img131.jpg,158,31,102,90,gap
img1310.jpg,180,94,120,119,gap
img1310.jpg,304,83,109,165,gap
img1311.jpg,361,42,95,100,gap
img1311.jpg,217,81,117,118,gap
img1312.jpg,295,114,98,96,gap
img1312.jpg,403,84,95,108,gap
img1313.jpg,370,53,76,86,gap
img1313.jpg,254,84,110,110,gap
img1314.jpg,230,68,76,133,gap
img1314.jpg,335,124,96,104,gap
img1315.jpg,183,52,86,109,gap
img1315.jpg,385,33,109,116,gap
img1316.jpg,154,111,87,144,gap
img1316.jpg,377,128,114,114,gap
img1317.jpg,202,104,88,112,gap
img1317.jpg,399,68,119,119,gap
img1318.jpg,442,19,72,102,gap
img1318.jpg,309,24,106,110,gap
img1319.jpg,371,170,94,97,gap
img1319.jpg,193,138,111,111,gap
img132.jpg,413,68,85,95,gap
img132.jpg,241,18,106,71,gap
img1320.jpg,304,111,119,127,gap
img1320.jpg,331,23,66,86,gap
img1321.jpg,246,141,127,126,gap
img1321.jpg,406,62,94,96,gap
img1322.jpg,355,135,116,106,gap
img1322.jpg,232,122,121,121,gap
img1323.jpg,397,62,98,104,gap
img1323.jpg,201,82,124,107,gap
img1324.jpg,416,67,106,86,gap
img1324.jpg,257,32,154,122,gap
img1325.jpg,419,53,67,137,gap
img1325.jpg,212,27,110,112,gap
img1326.jpg,216,147,97,95,gap
img1326.jpg,250,10,117,98,gap
img1327.jpg,166,32,112,111,gap
img1327.jpg,445,50,86,98,gap
img1328.jpg,190,32,106,130,gap
img1328.jpg,348,120,91,90,gap
img1329.jpg,348,164,110,110,gap
img1329.jpg,196,108,115,90,gap
img133.jpg,216,39,80,109,gap
img133.jpg,329,148,127,117,gap
img1330.jpg,185,112,107,106,gap
