filename,x,y,width,height,class
img6053.jpg,293,77,112,111,gap
img6053.jpg,179,109,90,93,gap
img6054.jpg,437,137,66,86,gap
img6054.jpg,224,45,125,79,gap
img6055.jpg,464,56,57,149,gap
img6055.jpg,222,67,145,127,gap
img6056.jpg,425,131,80,95,gap
img6056.jpg,191,27,92,113,gap
img6057.jpg,262,53,124,126,gap
img6057.jpg,404,90,119,119,gap
img6058.jpg,315,10,125,92,gap
img6058.jpg,391,111,113,113,gap
img6059.jpg,236,107,110,110,gap
img6059.jpg,355,58,114,114,gap
img6060.jpg,219,153,94,94,gap
img6060.jpg,315,99,99,100,gap
img6061.jpg,292,24,104,104,gap
img6061.jpg,159,19,110,103,gap
img6062.jpg,150,78,99,125,gap
img6062.jpg,268,32,112,130,gap
img6063.jpg,285,130,104,110,gap
img6063.jpg,422,86,93,89,gap
img6064.jpg,262,91,112,58,gap
img6064.jpg,382,100,106,107,gap
img6065.jpg,277,26,76,89,gap
img6065.jpg,325,118,129,130,gap
img6066.jpg,320,21,90,90,gap
img6066.jpg,350,129,106,76,gap
img6067.jpg,209,75,90,93,gap
img6067.jpg,394,44,66,86,gap
img6068.jpg,277,133,97,116,gap
img6068.jpg,405,86,124,123,gap
img6069.jpg,233,130,109,109,gap
img6069.jpg,375,95,94,90,gap
img6070.jpg,225,17,49,100,gap
img6070.jpg,402,121,112,58,gap
img6071.jpg,329,36,86,86,gap
img6071.jpg,354,153,116,93,gap
img6072.jpg,290,105,119,118,gap
img6072.jpg,163,93,125,124,gap
img6073.jpg,321,113,129,127,gap
img6073.jpg,338,28,125,79,gap
img6074.jpg,415,41,115,115,gap
img6074.jpg,290,26,96,97,gap
img6075.jpg,186,118,90,114,gap
img6075.jpg,328,52,106,118,gap
img6076.jpg,369,14,143,112,gap
img6076.jpg,154,75,119,99,gap
img6077.jpg,369,20,88,83,gap
img6077.jpg,199,105,131,129,gap
img6078.jpg,293,164,125,66,gap
img6078.jpg,312,18,117,123,gap
img6079.jpg,426,26,99,100,gap
img6079.jpg,161,139,94,72,gap
img6080.jpg,368,21,99,105,gap
img6080.jpg,309,136,100,101,gap
img6081.jpg,374,93,149,129,gap
img6081.jpg,245,67,116,116,gap
img6082.jpg,296,52,129,124,gap
img6082.jpg,165,22,119,119,gap
img6083.jpg,177,42,125,124,gap
img6083.jpg,312,159,76,91,gap
img6084.jpg,155,52,101,96,gap
img6084.jpg,317,52,120,86,gap
img6085.jpg,355,49,89,89,gap
img6085.jpg,251,93,99,98,gap
img6086.jpg,429,16,103,102,gap
img6086.jpg,213,169,96,71,gap
img6087.jpg,221,87,111,95,gap
img6087.jpg,406,68,87,87,gap
img6088.jpg,357,118,116,117,gap
img6088.jpg,179,90,103,132,gap
img6089.jpg,386,151,92,76,gap
img6089.jpg,227,137,86,104,gap
img6090.jpg,151,174,96,76,gap
img6090.jpg,371,71,99,105,gap
img6091.jpg,410,30,121,134,gap
img6091.jpg,198,65,86,86,gap
img6092.jpg,224,69,95,95,gap
img6092.jpg,376,117,99,99,gap
img6093.jpg,437,45,81,106,gap
img6093.jpg,260,66,127,127,gap
img6094.jpg,403,42,106,118,gap
img6094.jpg,157,14,102,174,gap
img6095.jpg,315,145,101,100,gap
img6095.jpg,207,115,100,90,gap
img6096.jpg,169,37,112,96,gap
img6096.jpg,357,36,142,83,gap
img6097.jpg,307,42,117,107,gap
img6097.jpg,166,85,116,106,gap
img6098.jpg,261,77,107,107,gap
img6098.jpg,379,146,115,96,gap
img6099.jpg,154,98,129,128,gap
img6099.jpg,294,47,113,90,gap
img6100.jpg,322,34,92,92,gap
img6100.jpg,315,145,141,83,gap
img6101.jpg,331,48,102,115,gap
img6101.jpg,198,20,91,91,gap
img6102.jpg,164,36,76,86,gap
img6102.jpg,274,78,101,99,gap
img6103.jpg,407,124,100,117,gap
img6103.jpg,281,35,93,93,gap
img6104.jpg,175,139,99,101,gap
img6104.jpg,425,35,92,91,gap
img6105.jpg,373,51,102,81,gap
img6105.jpg,163,35,116,116,gap
img6106.jpg,306,124,125,125,gap
img6106.jpg,161,18,76,96,gap
img6107.jpg,303,125,128,113,gap
img6107.jpg,432,76,100,101,gap
img6108.jpg,396,24,129,116,gap
img6108.jpg,229,149,100,101,gap
img6109.jpg,153,128,114,90,gap
img6109.jpg,378,59,95,115,gap
img6110.jpg,197,151,96,76,gap
img6110.jpg,317,138,110,99,gap
img6111.jpg,155,21,104,104,gap
img6111.jpg,292,93,118,101,gap
img6112.jpg,160,118,77,132,gap
img6112.jpg,275,57,103,98,gap
img6113.jpg,317,58,89,89,gap
img6113.jpg,209,58,46,136,gap
img6114.jpg,368,32,125,125,gap
img6114.jpg,223,123,93,93,gap
img6115.jpg,336,115,109,109,gap
img6115.jpg,421,18,96,86,gap
img6116.jpg,242,66,115,102,gap
img6116.jpg,385,100,57,149,gap
img6117.jpg,190,49,135,134,gap
img6117.jpg,365,13,86,86,gap
img6118.jpg,196,60,125,125,gap
img6118.jpg,385,20,98,98,gap
img6119.jpg,189,131,107,109,gap
img6119.jpg,352,39,110,110,gap
img6120.jpg,366,16,105,106,gap
img6120.jpg,251,79,113,113,gap
img6121.jpg,391,48,116,116,gap
img6121.jpg,156,112,78,91,gap
img6122.jpg,169,56,74,99,gap
img6122.jpg,313,95,116,116,gap
img6123.jpg,249,137,120,102,gap
img6123.jpg,399,122,125,123,gap
img6124.jpg,252,126,103,90,gap
img6124.jpg,406,48,125,123,gap
img6125.jpg,236,136,88,87,gap
img6125.jpg,414,26,66,86,gap
img6126.jpg,370,32,119,99,gap
img6126.jpg,258,84,86,86,gap
img6127.jpg,165,157,97,80,gap
img6127.jpg,261,15,100,99,gap
img6128.jpg,199,82,103,126,gap
img6128.jpg,354,111,129,124,gap
img6129.jpg,339,16,100,117,gap
img6129.jpg,167,92,87,87,gap
img6130.jpg,389,76,119,132,gap
img6130.jpg,188,43,93,93,gap
img6131.jpg,335,139,113,90,gap
img6131.jpg,173,127,110,111,gap
img6132.jpg,375,78,117,118,gap
img6132.jpg,254,93,93,99,gap
img6133.jpg,193,92,112,111,gap
img6133.jpg,332,91,114,114,gap
img6134.jpg,163,103,125,92,gap
img6134.jpg,352,52,115,108,gap
img6135.jpg,194,99,98,83,gap
img6135.jpg,350,19,113,113,gap
img6136.jpg,351,160,86,86,gap
img6136.jpg,303,16,115,143,gap
img6137.jpg,176,26,117,118,gap
img6137.jpg,323,77,125,125,gap
img6138.jpg,209,14,98,98,gap
img6138.jpg,343,94,111,111,gap
img6139.jpg,252,60,129,128,gap
img6139.jpg,206,73,42,125,gap
img6140.jpg,273,171,98,78,gap
img6140.jpg,320,32,50,101,gap
img6141.jpg,168,150,91,90,gap
img6141.jpg,405,46,120,102,gap
img6142.jpg,242,30,92,102,gap
img6142.jpg,387,117,100,100,gap
img6143.jpg,200,114,110,103,gap
img6143.jpg,371,10,96,87,gap
img6144.jpg,415,174,118,40,gap
img6144.jpg,265,14,119,119,gap
img6145.jpg,191,16,95,96,gap
img6145.jpg,152,129,119,113,gap
img6146.jpg,182,78,84,124,gap
img6146.jpg,384,97,66,91,gap
img6147.jpg,375,53,143,112,gap
img6147.jpg,322,68,50,101,gap
img6148.jpg,298,12,101,116,gap
img6148.jpg,207,152,116,93,gap
img6149.jpg,400,72,95,96,gap
img6149.jpg,206,104,124,123,gap
img6150.jpg,274,83,101,96,gap
img6150.jpg,389,143,114,100,gap
img6151.jpg,332,27,86,86,gap
img6151.jpg,157,48,134,134,gap
img6152.jpg,188,150,122,98,gap
img6152.jpg,408,70,116,117,gap
img6153.jpg,380,42,74,99,gap
img6153.jpg,177,41,100,100,gap
img6154.jpg,430,68,95,115,gap
img6154.jpg,211,65,105,106,gap
img6155.jpg,359,127,88,87,gap
img6155.jpg,275,26,125,79,gap
img6156.jpg,163,69,110,110,gap
img6156.jpg,355,85,122,122,gap
img6157.jpg,157,65,92,86,gap
img6157.jpg,390,48,129,128,gap
img6158.jpg,168,16,123,100,gap
img6158.jpg,360,87,113,114,gap
img6159.jpg,441,13,86,86,gap
img6159.jpg,238,80,116,116,gap
img6160.jpg,279,43,76,89,gap
img6160.jpg,162,18,101,99,gap
img6161.jpg,254,119,106,106,gap
img6161.jpg,410,104,95,111,gap
img6162.jpg,188,67,102,114,gap
img6162.jpg,304,40,146,48,gap
img6163.jpg,426,153,91,90,gap
img6163.jpg,221,32,118,101,gap
img6164.jpg,365,118,112,100,gap
img6164.jpg,209,68,92,128,gap
img6165.jpg,323,16,96,87,gap
img6165.jpg,182,20,124,135,gap
img6166.jpg,467,56,42,125,gap
img6166.jpg,222,91,108,109,gap
img6167.jpg,214,104,121,122,gap
img6167.jpg,402,45,85,85,gap
img6168.jpg,387,164,115,61,gap
img6168.jpg,392,35,90,90,gap
img6169.jpg,257,43,84,124,gap
img6169.jpg,175,79,77,132,gap
img6170.jpg,176,83,125,125,gap
img6170.jpg,341,25,124,126,gap
img6171.jpg,200,23,84,124,gap
img6171.jpg,439,27,93,92,gap
img6172.jpg,207,103,108,108,gap
img6172.jpg,358,26,115,143,gap
img6173.jpg,245,29,102,174,gap
img6173.jpg,372,110,109,109,gap
img6174.jpg,315,122,98,98,gap
img6174.jpg,153,76,123,137,gap
img6175.jpg,167,42,96,97,gap
img6175.jpg,420,118,86,86,gap
img6176.jpg,234,33,131,130,gap
img6176.jpg,417,155,105,90,gap
img6177.jpg,167,83,92,102,gap
img6177.jpg,264,73,76,96,gap
img6178.jpg,403,137,91,113,gap
img6178.jpg,285,18,90,115,gap
img6179.jpg,421,40,108,108,gap
img6179.jpg,213,54,116,116,gap
img6180.jpg,150,23,76,89,gap
img6180.jpg,359,93,116,120,gap
img6181.jpg,418,88,83,105,gap
img6181.jpg,165,14,112,130,gap
img6182.jpg,391,54,94,94,gap
img6182.jpg,201,79,92,76,gap
img6183.jpg,387,81,135,134,gap
img6183.jpg,157,87,80,95,gap
img6184.jpg,191,20,128,104,gap
img6184.jpg,328,153,133,85,gap
img6185.jpg,377,41,119,132,gap
img6185.jpg,245,42,92,76,gap
img6186.jpg,409,18,92,102,gap
img6186.jpg,189,69,107,105,gap
img6187.jpg,186,79,111,112,gap
img6187.jpg,386,22,119,113,gap
img6188.jpg,266,83,112,96,gap
img6188.jpg,167,93,90,93,gap
img6189.jpg,371,105,129,127,gap
img6189.jpg,259,85,88,83,gap
img6190.jpg,191,133,79,104,gap
img6190.jpg,376,113,104,110,gap
img6191.jpg,372,23,118,64,gap
img6191.jpg,260,50,109,109,gap
img6192.jpg,387,48,76,86,gap
img6192.jpg,260,18,118,105,gap
img6193.jpg,193,49,122,122,gap
img6193.jpg,437,109,66,86,gap
img6194.jpg,374,123,84,113,gap
img6194.jpg,240,123,99,98,gap
img6195.jpg,173,142,105,106,gap
img6195.jpg,354,14,124,135,gap
img6196.jpg,258,127,96,120,gap
img6196.jpg,415,105,104,104,gap
img6197.jpg,164,32,164,89,gap
img6197.jpg,248,175,138,74,gap
img6198.jpg,356,34,98,83,gap
img6198.jpg,337,162,113,86,gap
img6199.jpg,234,104,97,106,gap
img6199.jpg,387,55,138,113,gap
img6200.jpg,201,97,121,134,gap
img6200.jpg,337,47,149,129,gap
img6201.jpg,315,89,116,116,gap
img6201.jpg,159,80,121,122,gap
img6202.jpg,179,10,109,109,gap
img6202.jpg,357,73,102,102,gap
img6203.jpg,378,66,115,112,gap
img6203.jpg,280,45,54,142,gap
img6204.jpg,323,23,100,88,gap
img6204.jpg,162,130,118,64,gap
img6205.jpg,404,85,105,111,gap
img6205.jpg,160,150,99,93,gap
img6206.jpg,218,135,115,110,gap
img6206.jpg,349,76,144,128,gap
img6207.jpg,151,37,97,88,gap
img6207.jpg,322,118,124,126,gap
img6208.jpg,324,139,146,48,gap
img6208.jpg,387,48,93,67,gap
img6209.jpg,210,88,119,118,gap
img6209.jpg,429,94,104,110,gap
img6210.jpg,155,88,79,132,gap
img6210.jpg,306,63,113,112,gap
img6211.jpg,320,25,99,93,gap
img6211.jpg,216,118,84,124,gap
img6212.jpg,380,75,90,93,gap
img6212.jpg,183,24,127,127,gap
img6213.jpg,229,146,105,100,gap
img6213.jpg,369,73,116,118,gap
img6214.jpg,157,89,120,114,gap
img6214.jpg,312,13,50,101,gap
img6215.jpg,424,84,84,113,gap
img6215.jpg,275,76,110,110,gap
img6216.jpg,374,82,86,71,gap
img6216.jpg,194,105,122,120,gap
img6217.jpg,172,90,112,130,gap
img6217.jpg,358,102,144,128,gap
img6218.jpg,390,129,93,93,gap
img6218.jpg,255,102,101,111,gap
img6219.jpg,343,116,102,116,gap
img6219.jpg,211,118,110,110,gap
img6220.jpg,356,87,141,111,gap
img6220.jpg,160,44,83,105,gap
img6221.jpg,206,55,78,111,gap
img6221.jpg,392,158,142,83,gap
img6222.jpg,383,33,74,99,gap
img6222.jpg,272,41,91,90,gap
img6223.jpg,459,131,66,86,gap
img6223.jpg,271,31,99,98,gap
img6224.jpg,192,73,125,128,gap
img6224.jpg,411,139,99,101,gap
img6225.jpg,188,93,103,98,gap
img6225.jpg,307,106,65,123,gap
img6226.jpg,337,111,101,96,gap
img6226.jpg,201,51,91,90,gap
img6227.jpg,393,71,66,86,gap
img6227.jpg,232,149,111,91,gap
img6228.jpg,165,72,116,116,gap
img6228.jpg,309,22,117,117,gap
img6229.jpg,284,71,123,100,gap
img6229.jpg,150,31,117,89,gap
img6230.jpg,362,34,102,81,gap
img6230.jpg,318,137,93,93,gap
img6231.jpg,162,150,105,90,gap
img6231.jpg,370,111,128,117,gap
img6232.jpg,415,45,42,125,gap
img6232.jpg,222,38,106,118,gap
img6233.jpg,365,130,113,112,gap
img6233.jpg,272,10,138,113,gap
img6234.jpg,349,20,104,105,gap
img6234.jpg,217,131,96,112,gap
img6235.jpg,457,28,76,143,gap
img6235.jpg,183,94,87,87,gap
img6236.jpg,277,10,91,91,gap
img6236.jpg,255,119,110,103,gap
img6237.jpg,302,17,110,110,gap
img6237.jpg,447,127,87,87,gap
img6238.jpg,361,88,122,98,gap
img6238.jpg,224,74,107,65,gap
img6239.jpg,369,93,92,128,gap
img6239.jpg,238,91,118,116,gap
img6240.jpg,192,43,128,104,gap
img6240.jpg,377,66,93,92,gap
img6241.jpg,162,62,100,117,gap
img6241.jpg,390,13,99,79,gap
img6242.jpg,199,132,115,112,gap
img6242.jpg,341,127,110,111,gap
img6243.jpg,406,43,103,126,gap
img6243.jpg,169,33,99,99,gap
img6244.jpg,410,12,106,87,gap
img6244.jpg,192,34,127,128,gap
img6245.jpg,400,85,102,102,gap
img6245.jpg,224,78,80,95,gap
img6246.jpg,192,124,104,104,gap
img6246.jpg,339,61,106,105,gap
img6247.jpg,420,69,103,132,gap
img6247.jpg,155,127,115,115,gap
img6248.jpg,318,115,92,128,gap
img6248.jpg,203,141,112,58,gap
img6249.jpg,273,132,70,110,gap
img6249.jpg,347,85,135,134,gap
img6250.jpg,220,40,116,116,gap
img6250.jpg,375,51,126,106,gap
img6251.jpg,388,30,100,90,gap
img6251.jpg,331,128,86,86,gap
img6252.jpg,367,28,100,90,gap
img6252.jpg,206,11,124,123,gap
img6253.jpg,189,135,100,86,gap
img6253.jpg,401,121,114,114,gap
img6254.jpg,277,31,117,117,gap
img6254.jpg,399,77,114,133,gap
img6255.jpg,176,108,111,113,gap
img6255.jpg,326,26,66,86,gap
img6256.jpg,270,95,119,132,gap
img6256.jpg,421,78,95,96,gap
img6257.jpg,221,89,129,116,gap
img6257.jpg,423,98,108,133,gap
img6258.jpg,351,75,125,124,gap
img6258.jpg,179,45,116,93,gap
img6259.jpg,251,43,145,127,gap
img6259.jpg,409,79,84,124,gap
img6260.jpg,400,44,129,101,gap
img6260.jpg,234,46,90,69,gap
img6261.jpg,266,104,116,117,gap
img6261.jpg,384,32,104,104,gap
img6262.jpg,337,72,119,121,gap
img6262.jpg,210,20,125,124,gap
img6263.jpg,383,57,127,128,gap
img6263.jpg,258,91,122,141,gap
img6264.jpg,226,26,109,109,gap
img6264.jpg,383,47,100,90,gap
img6265.jpg,392,159,86,86,gap
img6265.jpg,333,41,117,117,gap
img6266.jpg,410,123,119,113,gap
img6266.jpg,210,83,76,86,gap
img6267.jpg,205,130,86,103,gap
img6267.jpg,369,11,118,59,gap
img6268.jpg,251,19,108,108,gap
img6268.jpg,398,12,97,98,gap
img6269.jpg,373,168,107,65,gap
img6269.jpg,320,22,109,109,gap
img6270.jpg,154,120,110,111,gap
img6270.jpg,383,110,131,129,gap
img6271.jpg,257,72,78,91,gap
img6271.jpg,308,164,86,86,gap
img6272.jpg,279,22,120,114,gap
img6272.jpg,421,37,96,71,gap
img6273.jpg,399,35,122,122,gap
img6273.jpg,153,122,125,125,gap
img6274.jpg,410,99,112,96,gap
img6274.jpg,157,120,122,98,gap
img6275.jpg,204,124,124,123,gap
img6275.jpg,379,120,125,66,gap
img6276.jpg,188,18,113,113,gap
img6276.jpg,303,82,99,101,gap
img6277.jpg,432,154,94,72,gap
img6277.jpg,199,33,120,86,gap
img6278.jpg,162,134,92,91,gap
img6278.jpg,388,40,134,136,gap
img6279.jpg,204,141,80,95,gap
img6279.jpg,379,107,119,143,gap
img6280.jpg,244,183,118,59,gap
img6280.jpg,407,126,99,98,gap
img6281.jpg,303,139,93,99,gap
img6281.jpg,152,68,93,89,gap
img6282.jpg,329,50,109,109,gap
img6282.jpg,195,25,120,116,gap
img6283.jpg,180,128,101,116,gap
img6283.jpg,315,15,108,110,gap
img6284.jpg,189,80,111,111,gap
img6284.jpg,420,148,102,102,gap
img6285.jpg,454,73,49,100,gap
img6285.jpg,259,64,97,101,gap
img6286.jpg,226,134,93,67,gap
img6286.jpg,334,136,115,110,gap
img6287.jpg,290,76,126,86,gap
img6287.jpg,419,114,96,76,gap
img6288.jpg,179,66,111,121,gap
img6288.jpg,363,117,105,117,gap
img6289.jpg,385,111,141,111,gap
img6289.jpg,219,56,118,116,gap
img6290.jpg,299,108,116,116,gap
img6290.jpg,173,53,99,93,gap
img6291.jpg,201,42,114,104,gap
img6291.jpg,320,37,125,92,gap
img6292.jpg,252,96,102,79,gap
img6292.jpg,271,35,112,58,gap
img6293.jpg,191,79,110,110,gap
img6293.jpg,382,54,115,115,gap
img6294.jpg,355,11,118,116,gap
img6294.jpg,174,59,102,115,gap
img6295.jpg,156,125,115,102,gap
img6295.jpg,248,15,99,99,gap
img6296.jpg,267,131,118,101,gap
img6296.jpg,396,106,108,99,gap
img6297.jpg,401,93,129,128,gap
img6297.jpg,170,69,65,123,gap
img6298.jpg,379,17,105,104,gap
img6298.jpg,177,133,115,112,gap
img6299.jpg,413,106,96,88,gap
img6299.jpg,273,61,124,123,gap
img6300.jpg,299,10,93,89,gap
img6300.jpg,179,81,118,116,gap
img6301.jpg,340,47,102,116,gap
img6301.jpg,217,66,81,106,gap
img6302.jpg,409,65,114,100,gap
img6302.jpg,197,29,103,132,gap
img6303.jpg,298,140,100,86,gap
img6303.jpg,433,159,91,91,gap
img6304.jpg,160,29,76,96,gap
img6304.jpg,185,129,95,106,gap
img6305.jpg,351,65,129,101,gap
img6305.jpg,178,106,91,101,gap
img6306.jpg,150,114,118,101,gap
img6306.jpg,357,85,125,123,gap
img6307.jpg,344,15,131,89,gap
img6307.jpg,177,21,102,174,gap
img6308.jpg,426,110,93,93,gap
img6308.jpg,284,15,111,91,gap
img6309.jpg,297,92,116,93,gap
img6309.jpg,152,117,129,107,gap
img6310.jpg,378,30,117,119,gap
img6310.jpg,232,99,131,130,gap
img6311.jpg,185,92,117,117,gap
img6311.jpg,322,107,129,101,gap
img6312.jpg,293,65,97,98,gap
img6312.jpg,193,149,92,86,gap
img6313.jpg,193,19,90,69,gap
img6313.jpg,214,141,103,102,gap
img6314.jpg,225,10,126,86,gap
img6314.jpg,411,101,121,134,gap
img6315.jpg,300,24,107,106,gap
img6315.jpg,196,91,84,124,gap
img6316.jpg,204,83,86,71,gap
img6316.jpg,422,126,110,107,gap
img6317.jpg,178,109,129,130,gap
img6317.jpg,429,51,97,106,gap
img6318.jpg,181,137,114,110,gap
img6318.jpg,376,92,131,132,gap
img6319.jpg,405,91,86,86,gap
img6319.jpg,215,76,125,125,gap
img6320.jpg,242,81,86,86,gap
img6320.jpg,371,41,107,105,gap
img6321.jpg,281,54,99,98,gap
img6321.jpg,191,127,70,110,gap
img6322.jpg,278,118,111,112,gap
img6322.jpg,414,106,116,116,gap
img6323.jpg,164,50,120,116,gap
img6323.jpg,364,80,112,120,gap
img6324.jpg,411,51,57,149,gap
img6324.jpg,199,113,114,90,gap
img6325.jpg,213,11,109,109,gap
img6325.jpg,353,16,86,103,gap
img6326.jpg,346,107,120,116,gap
img6326.jpg,202,25,128,104,gap
img6327.jpg,350,102,70,110,gap
img6327.jpg,199,130,138,113,gap
img6328.jpg,283,71,104,104,gap
img6328.jpg,424,106,104,110,gap
img6329.jpg,216,121,99,100,gap
img6329.jpg,351,45,111,112,gap
img6330.jpg,334,86,106,118,gap
img6330.jpg,180,40,108,109,gap
img6331.jpg,209,106,107,108,gap
img6331.jpg,374,114,109,109,gap
img6332.jpg,438,99,95,111,gap
img6332.jpg,271,89,105,106,gap
img6333.jpg,172,42,90,115,gap
img6333.jpg,395,144,99,101,gap
img6334.jpg,338,67,131,130,gap
img6334.jpg,188,158,94,90,gap
img6335.jpg,275,13,133,75,gap
img6335.jpg,217,142,92,86,gap
img6336.jpg,343,59,125,125,gap
img6336.jpg,206,10,86,86,gap
img6337.jpg,352,89,125,124,gap
img6337.jpg,166,138,66,86,gap
img6338.jpg,370,43,116,93,gap
img6338.jpg,366,139,125,92,gap
img6339.jpg,359,135,143,112,gap
img6339.jpg,196,118,111,111,gap
img6340.jpg,161,69,119,143,gap
img6340.jpg,422,16,110,110,gap
img6341.jpg,287,95,109,109,gap
img6341.jpg,160,135,74,99,gap
img6342.jpg,416,103,100,88,gap
img6342.jpg,189,96,144,128,gap
img6343.jpg,249,120,92,128,gap
img6343.jpg,365,157,133,75,gap
img6344.jpg,236,22,100,99,gap
img6344.jpg,374,73,119,132,gap
img6345.jpg,378,20,141,111,gap
img6345.jpg,202,100,124,119,gap
img6346.jpg,221,42,96,88,gap
img6346.jpg,353,83,104,116,gap
img6347.jpg,402,133,128,113,gap
img6347.jpg,241,24,111,91,gap
img6348.jpg,247,119,96,107,gap
img6348.jpg,391,148,96,76,gap
img6349.jpg,338,102,54,142,gap
img6349.jpg,180,27,93,67,gap
img6350.jpg,205,149,120,86,gap
img6350.jpg,387,59,124,123,gap
img6351.jpg,415,106,97,98,gap
img6351.jpg,200,115,80,95,gap
img6352.jpg,369,47,96,112,gap
img6352.jpg,285,106,79,104,gap
img6353.jpg,406,76,115,110,gap
img6353.jpg,153,10,84,124,gap
img6354.jpg,348,84,119,143,gap
img6354.jpg,190,137,99,93,gap
img6355.jpg,377,135,114,114,gap
img6355.jpg,204,75,113,112,gap
img6356.jpg,243,147,117,89,gap
img6356.jpg,375,13,141,83,gap
img6357.jpg,335,107,133,75,gap
img6357.jpg,205,87,79,102,gap
img6358.jpg,215,108,122,98,gap
img6358.jpg,370,120,93,99,gap
img6359.jpg,236,122,104,103,gap
img6359.jpg,423,15,110,107,gap
img6360.jpg,389,55,103,132,gap
img6360.jpg,150,77,149,129,gap
img6361.jpg,206,34,124,135,gap
img6361.jpg,387,120,95,106,gap
img6362.jpg,167,106,101,111,gap
img6362.jpg,324,124,108,99,gap
img6363.jpg,226,22,76,89,gap
img6363.jpg,281,139,110,107,gap
img6364.jpg,366,112,115,102,gap
img6364.jpg,171,115,123,123,gap
img6365.jpg,343,70,125,66,gap
img6365.jpg,237,124,61,96,gap
img6366.jpg,367,55,104,104,gap
img6366.jpg,160,67,116,118,gap
img6367.jpg,418,105,114,104,gap
img6367.jpg,249,86,91,101,gap
img6368.jpg,211,27,116,117,gap
